Phi[deg],Theta[deg],GainTotal
-40,164,0.2409
-38,164,0.240355
-36,164,0.239825
-34,164,0.239312
-32,164,0.238818
-30,164,0.238345
-28,164,0.237893
-26,164,0.237463
-24,164,0.237058
-22,164,0.236677
-20,164,0.236321
-18,164,0.235992
-16,164,0.23569
-14,164,0.235414
-12,164,0.235166
-10,164,0.234947
-8,164,0.234755
-6,164,0.234592
-4,164,0.234459
-2,164,0.234355
0,164,0.23428
2,164,0.234236
4,164,0.234222
6,164,0.234239
8,164,0.234288
10,164,0.234367
12,164,0.234479
14,164,0.234623
16,164,0.234799
18,164,0.235008
20,164,0.235249
22,164,0.235523
24,164,0.23583
26,164,0.236168
28,164,0.236539
30,164,0.236941
32,164,0.237373
34,164,0.237834
36,164,0.238324
38,164,0.238842
40,164,0.239384
42,164,0.239951
44,164,0.24054
46,164,0.241148
48,164,0.241774
50,164,0.242416
52,164,0.24307
54,164,0.243734
56,164,0.244405
58,164,0.245081
60,164,0.245758
62,164,0.246433
64,164,0.247103
66,164,0.247766
68,164,0.248419
70,164,0.249058
72,164,0.24968
74,164,0.250284
76,164,0.250866
78,164,0.251424
80,164,0.251956
82,164,0.252459
84,164,0.252932
86,164,0.253374
88,164,0.253782
90,164,0.254155
92,164,0.254493
94,164,0.254795
96,164,0.255061
98,164,0.255289
100,164,0.255481
102,164,0.255637
104,164,0.255757
106,164,0.255842
108,164,0.255894
110,164,0.255913
112,164,0.255901
114,164,0.25586
116,164,0.255792
118,164,0.255699
120,164,0.255582
122,164,0.255444
124,164,0.255287
126,164,0.255113
128,164,0.254925
130,164,0.254725
132,164,0.254515
134,164,0.254297
136,164,0.254072
138,164,0.253843
140,164,0.253612
142,164,0.253379
144,164,0.253145
146,164,0.252913
148,164,0.252682
150,164,0.252453
152,164,0.252226
154,164,0.252003
156,164,0.251782
158,164,0.251563
160,164,0.251348
162,164,0.251135
164,164,0.250924
166,164,0.250714
168,164,0.250507
170,164,0.2503
172,164,0.250096
174,164,0.249892
176,164,0.24969
178,164,0.24949
180,164,0.249292
-180,166,0.201084
-178,166,0.20094
-176,166,0.200801
-174,166,0.200667
-172,166,0.200538
-170,166,0.200417
-168,166,0.200303
-166,166,0.200199
-164,166,0.200104
-162,166,0.200021
-160,166,0.19995
-158,166,0.199892
-156,166,0.199848
-154,166,0.199819
-152,166,0.199806
-150,166,0.199809
-148,166,0.199829
-146,166,0.199865
-144,166,0.199918
-142,166,0.199988
-140,166,0.200074
-138,166,0.200176
-136,166,0.200292
-134,166,0.200421
-132,166,0.200562
-130,166,0.200713
-128,166,0.200873
-126,166,0.201038
-124,166,0.201208
-122,166,0.20138
-120,166,0.201551
-118,166,0.201719
-116,166,0.201881
-114,166,0.202035
-112,166,0.202177
-110,166,0.202306
-108,166,0.202419
-106,166,0.202513
-104,166,0.202587
-102,166,0.202638
-100,166,0.202664
-98,166,0.202663
-96,166,0.202635
-94,166,0.202577
-92,166,0.202489
-90,166,0.20237
-88,166,0.202219
-86,166,0.202037
-84,166,0.201823
-82,166,0.201577
-80,166,0.201301
-78,166,0.200994
-76,166,0.200658
-74,166,0.200294
-72,166,0.199904
-70,166,0.199489
-68,166,0.199051
-66,166,0.198591
-64,166,0.198113
-62,166,0.197617
-60,166,0.197107
-58,166,0.196585
-56,166,0.196053
-54,166,0.195513
-52,166,0.194969
-50,166,0.194421
-48,166,0.193873
-46,166,0.193327
-44,166,0.192785
-42,166,0.19225
-40,166,0.191722
-38,166,0.191205
-36,166,0.190701
-34,166,0.19021
-32,166,0.189735
-30,166,0.189277
-28,166,0.188837
-26,166,0.188418
-24,166,0.188019
-22,166,0.187642
-20,166,0.187289
-18,166,0.186959
-16,166,0.186655
-14,166,0.186375
-12,166,0.186122
-10,166,0.185896
-8,166,0.185697
-6,166,0.185526
-4,166,0.185384
-2,166,0.18527
0,166,0.185185
2,166,0.185129
4,166,0.185103
6,166,0.185108
8,166,0.185142
10,166,0.185207
12,166,0.185303
14,166,0.185429
16,166,0.185585
18,166,0.185773
20,166,0.18599
22,166,0.186238
24,166,0.186516
26,166,0.186822
28,166,0.187158
30,166,0.187521
32,166,0.187912
34,166,0.188328
36,166,0.18877
38,166,0.189235
40,166,0.189723
42,166,0.190232
44,166,0.190759
46,166,0.191304
48,166,0.191864
50,166,0.192437
52,166,0.193022
54,166,0.193615
56,166,0.194215
58,166,0.194819
60,166,0.195425
62,166,0.19603
64,166,0.196632
66,166,0.197228
68,166,0.197817
70,166,0.198396
72,166,0.198962
74,166,0.199513
76,166,0.200047
78,166,0.200563
80,166,0.201058
82,166,0.201531
84,166,0.20198
86,166,0.202404
88,166,0.202802
90,166,0.203172
92,166,0.203514
94,166,0.203827
96,166,0.204111
98,166,0.204365
100,166,0.20459
102,166,0.204786
104,166,0.204953
106,166,0.205091
108,166,0.205202
110,166,0.205287
112,166,0.205345
114,166,0.205379
116,166,0.20539
118,166,0.205379
120,166,0.205348
122,166,0.205298
124,166,0.205231
126,166,0.205148
128,166,0.205051
130,166,0.204941
132,166,0.204821
134,166,0.204691
136,166,0.204554
138,166,0.204409
140,166,0.204259
142,166,0.204105
144,166,0.203947
146,166,0.203787
148,166,0.203625
150,166,0.203462
152,166,0.203299
154,166,0.203135
156,166,0.202971
158,166,0.202808
160,166,0.202645
162,166,0.202483
164,166,0.202322
166,166,0.202162
168,166,0.202003
170,166,0.201845
172,166,0.201689
174,166,0.201534
176,166,0.201381
178,166,0.201231
180,166,0.201084
-180,168,0.15521
-178,168,0.155112
-176,168,0.155018
-174,168,0.154928
-172,168,0.154843
-170,168,0.154763
-168,168,0.154688
-166,168,0.15462
-164,168,0.154559
-162,168,0.154506
-160,168,0.15446
-158,168,0.154424
-156,168,0.154396
-154,168,0.154378
-152,168,0.15437
-150,168,0.154372
-148,168,0.154384
-146,168,0.154406
-144,168,0.154437
-142,168,0.154478
-140,168,0.154529
-138,168,0.154587
-136,168,0.154653
-134,168,0.154726
-132,168,0.154804
-130,168,0.154887
-128,168,0.154973
-126,168,0.155061
-124,168,0.155149
-122,168,0.155235
-120,168,0.155319
-118,168,0.155397
-116,168,0.155469
-114,168,0.155533
-112,168,0.155586
-110,168,0.155628
-108,168,0.155656
-106,168,0.155669
-104,168,0.155665
-102,168,0.155644
-100,168,0.155602
-98,168,0.155541
-96,168,0.155458
-94,168,0.155352
-92,168,0.155223
-90,168,0.155071
-88,168,0.154895
-86,168,0.154694
-84,168,0.154469
-82,168,0.154221
-80,168,0.153949
-78,168,0.153653
-76,168,0.153336
-74,168,0.152997
-72,168,0.152637
-70,168,0.152258
-68,168,0.151862
-66,168,0.151448
-64,168,0.15102
-62,168,0.150578
-60,168,0.150125
-58,168,0.149661
-56,168,0.14919
-54,168,0.148712
-52,168,0.148229
-50,168,0.147744
-48,168,0.147258
-46,168,0.146773
-44,168,0.146291
-42,168,0.145814
-40,168,0.145343
-38,168,0.14488
-36,168,0.144426
-34,168,0.143984
-32,168,0.143555
-30,168,0.143139
-28,168,0.142739
-26,168,0.142356
-24,168,0.14199
-22,168,0.141644
-20,168,0.141317
-18,168,0.141011
-16,168,0.140727
-14,168,0.140465
-12,168,0.140227
-10,168,0.140012
-8,168,0.139822
-6,168,0.139658
-4,168,0.139518
-2,168,0.139405
0,168,0.139318
2,168,0.139258
4,168,0.139225
6,168,0.139219
8,168,0.13924
10,168,0.139289
12,168,0.139365
14,168,0.139469
16,168,0.1396
18,168,0.139758
20,168,0.139942
22,168,0.140153
24,168,0.14039
26,168,0.140653
28,168,0.14094
30,168,0.141251
32,168,0.141586
34,168,0.141943
36,168,0.142321
38,168,0.142719
40,168,0.143137
42,168,0.143571
44,168,0.144022
46,168,0.144488
48,168,0.144967
50,168,0.145457
52,168,0.145956
54,168,0.146464
56,168,0.146978
58,168,0.147496
60,168,0.148016
62,168,0.148537
64,168,0.149056
66,168,0.149572
68,168,0.150082
70,168,0.150586
72,168,0.151081
74,168,0.151566
76,168,0.152038
78,168,0.152497
80,168,0.152941
82,168,0.153369
84,168,0.153779
86,168,0.15417
88,168,0.154542
90,168,0.154894
92,168,0.155224
94,168,0.155533
96,168,0.155819
98,168,0.156083
100,168,0.156325
102,168,0.156545
104,168,0.156742
106,168,0.156917
108,168,0.15707
110,168,0.157203
112,168,0.157315
114,168,0.157407
116,168,0.157481
118,168,0.157536
120,168,0.157575
122,168,0.157597
124,168,0.157605
126,168,0.157598
128,168,0.157579
130,168,0.157547
132,168,0.157505
134,168,0.157454
136,168,0.157393
138,168,0.157325
140,168,0.157249
142,168,0.157168
144,168,0.157082
146,168,0.156991
148,168,0.156896
150,168,0.156797
152,168,0.156696
154,168,0.156593
156,168,0.156488
158,168,0.156382
160,168,0.156274
162,168,0.156166
164,168,0.156057
166,168,0.155948
168,168,0.155839
170,168,0.155731
172,168,0.155624
174,168,0.155518
176,168,0.155413
178,168,0.15531
180,168,0.15521
-180,170,0.113076
-178,170,0.113017
-176,170,0.112961
-174,170,0.112906
-172,170,0.112854
-170,170,0.112805
-168,170,0.11276
-166,170,0.112718
-164,170,0.112679
-162,170,0.112645
-160,170,0.112615
-158,170,0.11259
-156,170,0.11257
-154,170,0.112555
-152,170,0.112544
-150,170,0.112539
-148,170,0.112538
-146,170,0.112542
-144,170,0.11255
-142,170,0.112562
-140,170,0.112578
-138,170,0.112597
-136,170,0.112619
-134,170,0.112643
-132,170,0.112668
-130,170,0.112693
-128,170,0.112718
-126,170,0.112742
-124,170,0.112763
-122,170,0.112781
-120,170,0.112794
-118,170,0.112801
-116,170,0.112803
-114,170,0.112796
-112,170,0.11278
-110,170,0.112755
-108,170,0.112719
-106,170,0.11267
-104,170,0.112609
-102,170,0.112534
-100,170,0.112445
-98,170,0.112341
-96,170,0.11222
-94,170,0.112084
-92,170,0.11193
-90,170,0.11176
-88,170,0.111572
-86,170,0.111367
-84,170,0.111145
-82,170,0.110906
-80,170,0.11065
-78,170,0.110377
-76,170,0.110089
-74,170,0.109785
-72,170,0.109467
-70,170,0.109135
-68,170,0.10879
-66,170,0.108433
-64,170,0.108066
-62,170,0.107689
-60,170,0.107303
-58,170,0.106911
-56,170,0.106512
-54,170,0.106109
-52,170,0.105703
-50,170,0.105294
-48,170,0.104886
-46,170,0.104478
-44,170,0.104073
-42,170,0.103671
-40,170,0.103274
-38,170,0.102884
-36,170,0.102501
-34,170,0.102127
-32,170,0.101763
-30,170,0.10141
-28,170,0.10107
-26,170,0.100743
-24,170,0.100431
-22,170,0.100134
-20,170,0.0998529
-18,170,0.0995892
-16,170,0.0993435
-14,170,0.0991164
-12,170,0.0989087
-10,170,0.098721
-8,170,0.0985537
-6,170,0.0984075
-4,170,0.0982828
-2,170,0.0981799
0,170,0.0980993
2,170,0.0980411
4,170,0.0980057
6,170,0.0979931
8,170,0.0980034
10,170,0.0980368
12,170,0.0980931
14,170,0.0981723
16,170,0.0982742
18,170,0.0983987
20,170,0.0985453
22,170,0.0987139
24,170,0.0989038
26,170,0.0991147
28,170,0.0993459
30,170,0.0995969
32,170,0.0998668
34,170,0.100155
36,170,0.10046
38,170,0.100782
40,170,0.10112
42,170,0.101471
44,170,0.101836
46,170,0.102214
48,170,0.102602
50,170,0.102999
52,170,0.103405
54,170,0.103818
56,170,0.104236
58,170,0.104659
60,170,0.105084
62,170,0.105511
64,170,0.105938
66,170,0.106364
68,170,0.106787
70,170,0.107206
72,170,0.107619
74,170,0.108026
76,170,0.108426
78,170,0.108816
80,170,0.109197
82,170,0.109566
84,170,0.109924
86,170,0.110269
88,170,0.110601
90,170,0.110918
92,170,0.111221
94,170,0.111509
96,170,0.111781
98,170,0.112037
100,170,0.112277
102,170,0.112501
104,170,0.112709
106,170,0.112901
108,170,0.113077
110,170,0.113237
112,170,0.113382
114,170,0.113512
116,170,0.113628
118,170,0.113729
120,170,0.113817
122,170,0.113892
124,170,0.113954
126,170,0.114005
128,170,0.114045
130,170,0.114074
132,170,0.114094
134,170,0.114104
136,170,0.114106
138,170,0.1141
140,170,0.114088
142,170,0.114068
144,170,0.114043
146,170,0.114012
148,170,0.113976
150,170,0.113936
152,170,0.113892
154,170,0.113844
156,170,0.113793
158,170,0.11374
160,170,0.113684
162,170,0.113626
164,170,0.113567
166,170,0.113506
168,170,0.113445
170,170,0.113383
172,170,0.113321
174,170,0.113258
176,170,0.113197
178,170,0.113136
180,170,0.113076
-180,172,0.0760264
-178,172,0.0759982
-176,172,0.07597
-174,172,0.0759421
-172,172,0.0759146
-170,172,0.0758877
-168,172,0.0758617
-166,172,0.0758366
-164,172,0.0758125
-162,172,0.0757897
-160,172,0.075768
-158,172,0.0757477
-156,172,0.0757288
-154,172,0.0757111
-152,172,0.0756946
-150,172,0.0756794
-148,172,0.0756651
-146,172,0.0756517
-144,172,0.075639
-142,172,0.0756267
-140,172,0.0756144
-138,172,0.0756019
-136,172,0.0755888
-134,172,0.0755746
-132,172,0.075559
-130,172,0.0755413
-128,172,0.0755211
-126,172,0.0754979
-124,172,0.0754711
-122,172,0.07544
-120,172,0.0754041
-118,172,0.0753628
-116,172,0.0753155
-114,172,0.0752616
-112,172,0.0752004
-110,172,0.0751315
-108,172,0.0750542
-106,172,0.0749681
-104,172,0.0748727
-102,172,0.0747674
-100,172,0.0746519
-98,172,0.0745259
-96,172,0.0743891
-94,172,0.0742411
-92,172,0.0740819
-90,172,0.0739113
-88,172,0.0737293
-86,172,0.0735359
-84,172,0.0733312
-82,172,0.0731152
-80,172,0.0728884
-78,172,0.0726509
-76,172,0.0724032
-74,172,0.0721456
-72,172,0.0718787
-70,172,0.071603
-68,172,0.0713191
-66,172,0.0710278
-64,172,0.0707296
-62,172,0.0704254
-60,172,0.0701161
-58,172,0.0698023
-56,172,0.0694851
-54,172,0.0691653
-52,172,0.0688438
-50,172,0.0685215
-48,172,0.0681996
-46,172,0.0678788
-44,172,0.0675601
-42,172,0.0672446
-40,172,0.0669332
-38,172,0.0666268
-36,172,0.0663263
-34,172,0.0660327
-32,172,0.0657468
-30,172,0.0654696
-28,172,0.0652018
-26,172,0.0649443
-24,172,0.0646978
-22,172,0.0644631
-20,172,0.0642409
-18,172,0.0640318
-16,172,0.0638365
-14,172,0.0636556
-12,172,0.0634895
-10,172,0.0633389
-8,172,0.0632041
-6,172,0.0630855
-4,172,0.0629836
-2,172,0.0628986
0,172,0.0628307
2,172,0.0627803
4,172,0.0627475
6,172,0.0627323
8,172,0.0627349
10,172,0.0627553
12,172,0.0627934
14,172,0.0628492
16,172,0.0629225
18,172,0.0630132
20,172,0.0631209
22,172,0.0632454
24,172,0.0633865
26,172,0.0635435
28,172,0.0637162
30,172,0.0639041
32,172,0.0641065
34,172,0.0643229
36,172,0.0645526
38,172,0.0647951
40,172,0.0650494
42,172,0.065315
44,172,0.0655909
46,172,0.0658765
48,172,0.0661707
50,172,0.0664727
52,172,0.0667816
54,172,0.0670964
56,172,0.0674163
58,172,0.0677403
60,172,0.0680673
62,172,0.0683965
64,172,0.0687269
66,172,0.0690576
68,172,0.0693875
70,172,0.0697159
72,172,0.0700418
74,172,0.0703643
76,172,0.0706827
78,172,0.0709961
80,172,0.0713038
82,172,0.071605
84,172,0.0718992
86,172,0.0721856
88,172,0.0724638
90,172,0.0727332
92,172,0.0729934
94,172,0.073244
96,172,0.0734845
98,172,0.0737149
100,172,0.0739348
102,172,0.074144
104,172,0.0743425
106,172,0.0745301
108,172,0.0747069
110,172,0.074873
112,172,0.0750283
114,172,0.0751731
116,172,0.0753075
118,172,0.0754316
120,172,0.0755459
122,172,0.0756504
124,172,0.0757456
126,172,0.0758317
128,172,0.075909
130,172,0.075978
132,172,0.076039
134,172,0.0760923
136,172,0.0761384
138,172,0.0761776
140,172,0.0762103
142,172,0.0762368
144,172,0.0762576
146,172,0.0762731
148,172,0.0762835
150,172,0.0762892
152,172,0.0762906
154,172,0.076288
156,172,0.0762817
158,172,0.0762721
160,172,0.0762594
162,172,0.076244
164,172,0.0762261
166,172,0.076206
168,172,0.076184
170,172,0.0761603
172,172,0.0761353
174,172,0.0761092
176,172,0.0760821
178,172,0.0760545
180,172,0.0760264
-180,174,0.0452883
-178,174,0.0452807
-176,174,0.0452716
-174,174,0.0452612
-172,174,0.0452496
-170,174,0.0452368
-168,174,0.045223
-166,174,0.0452081
-164,174,0.0451922
-162,174,0.0451753
-160,174,0.0451575
-158,174,0.0451388
-156,174,0.045119
-154,174,0.0450982
-152,174,0.0450763
-150,174,0.0450532
-148,174,0.0450288
-146,174,0.045003
-144,174,0.0449757
-142,174,0.0449468
-140,174,0.0449159
-138,174,0.044883
-136,174,0.0448479
-134,174,0.0448103
-132,174,0.04477
-130,174,0.0447267
-128,174,0.0446802
-126,174,0.0446303
-124,174,0.0445766
-122,174,0.0445189
-120,174,0.044457
-118,174,0.0443905
-116,174,0.0443191
-114,174,0.0442427
-112,174,0.0441609
-110,174,0.0440736
-108,174,0.0439804
-106,174,0.0438812
-104,174,0.0437758
-102,174,0.0436641
-100,174,0.0435458
-98,174,0.0434209
-96,174,0.0432893
-94,174,0.0431509
-92,174,0.0430058
-90,174,0.0428538
-88,174,0.0426951
-86,174,0.0425297
-84,174,0.0423578
-82,174,0.0421795
-80,174,0.041995
-78,174,0.0418045
-76,174,0.0416083
-74,174,0.0414067
-72,174,0.0412
-70,174,0.0409885
-68,174,0.0407727
-66,174,0.040553
-64,174,0.0403298
-62,174,0.0401037
-60,174,0.039875
-58,174,0.0396444
-56,174,0.0394124
-54,174,0.0391795
-52,174,0.0389463
-50,174,0.0387134
-48,174,0.0384814
-46,174,0.0382509
-44,174,0.0380225
-42,174,0.0377968
-40,174,0.0375743
-38,174,0.0373558
-36,174,0.0371418
-34,174,0.0369328
-32,174,0.0367295
-30,174,0.0365324
-28,174,0.0363421
-26,174,0.0361591
-24,174,0.0359838
-22,174,0.0358169
-20,174,0.0356588
-18,174,0.0355098
-16,174,0.0353705
-14,174,0.0352412
-12,174,0.0351222
-10,174,0.035014
-8,174,0.0349169
-6,174,0.034831
-4,174,0.0347568
-2,174,0.0346942
0,174,0.0346437
2,174,0.0346052
4,174,0.034579
6,174,0.034565
8,174,0.0345634
10,174,0.0345741
12,174,0.0345972
14,174,0.0346326
16,174,0.0346801
18,174,0.0347396
20,174,0.0348111
22,174,0.0348942
24,174,0.0349888
26,174,0.0350947
28,174,0.0352114
30,174,0.0353387
32,174,0.0354762
34,174,0.0356236
36,174,0.0357804
38,174,0.0359462
40,174,0.0361206
42,174,0.036303
44,174,0.036493
46,174,0.03669
48,174,0.0368934
50,174,0.0371028
52,174,0.0373176
54,174,0.0375371
56,174,0.0377608
58,174,0.0379882
60,174,0.0382185
62,174,0.0384513
64,174,0.0386858
66,174,0.0389216
68,174,0.0391581
70,174,0.0393946
72,174,0.0396307
74,174,0.0398657
76,174,0.0400992
78,174,0.0403306
80,174,0.0405595
82,174,0.0407854
84,174,0.0410078
86,174,0.0412263
88,174,0.0414406
90,174,0.0416502
92,174,0.0418549
94,174,0.0420543
96,174,0.0422482
98,174,0.0424364
100,174,0.0426185
102,174,0.0427945
104,174,0.0429641
106,174,0.0431274
108,174,0.043284
110,174,0.0434341
112,174,0.0435776
114,174,0.0437144
116,174,0.0438445
118,174,0.043968
120,174,0.044085
122,174,0.0441955
124,174,0.0442997
126,174,0.0443975
128,174,0.0444892
130,174,0.0445749
132,174,0.0446547
134,174,0.0447289
136,174,0.0447975
138,174,0.0448608
140,174,0.0449189
142,174,0.044972
144,174,0.0450203
146,174,0.0450641
148,174,0.0451034
150,174,0.0451386
152,174,0.0451698
154,174,0.0451971
156,174,0.0452208
158,174,0.0452411
160,174,0.0452582
162,174,0.0452722
164,174,0.0452833
166,174,0.0452917
168,174,0.0452976
170,174,0.0453011
172,174,0.0453024
174,174,0.0453016
176,174,0.0452989
178,174,0.0452945
180,174,0.0452883
-180,176,0.0219128
-178,176,0.0219161
-176,176,0.0219173
-174,176,0.0219163
-172,176,0.0219134
-170,176,0.0219084
-168,176,0.0219014
-166,176,0.0218924
-164,176,0.0218814
-162,176,0.0218684
-160,176,0.0218535
-158,176,0.0218365
-156,176,0.0218175
-154,176,0.0217965
-152,176,0.0217734
-150,176,0.0217482
-148,176,0.0217209
-146,176,0.0216913
-144,176,0.0216596
-142,176,0.0216255
-140,176,0.021589
-138,176,0.0215501
-136,176,0.0215087
-134,176,0.0214647
-132,176,0.021418
-130,176,0.0213686
-128,176,0.0213164
-126,176,0.0212614
-124,176,0.0212033
-122,176,0.0211422
-120,176,0.021078
-118,176,0.0210106
-116,176,0.0209399
-114,176,0.020866
-112,176,0.0207886
-110,176,0.0207079
-108,176,0.0206236
-106,176,0.0205359
-104,176,0.0204447
-102,176,0.02035
-100,176,0.0202517
-98,176,0.0201499
-96,176,0.0200447
-94,176,0.019936
-92,176,0.0198239
-90,176,0.0197085
-88,176,0.0195898
-86,176,0.0194681
-84,176,0.0193432
-82,176,0.0192155
-80,176,0.019085
-78,176,0.0189519
-76,176,0.0188163
-74,176,0.0186785
-72,176,0.0185386
-70,176,0.0183969
-68,176,0.0182536
-66,176,0.0181089
-64,176,0.0179631
-62,176,0.0178164
-60,176,0.0176691
-58,176,0.0175215
-56,176,0.0173739
-54,176,0.0172266
-52,176,0.0170798
-50,176,0.016934
-48,176,0.0167893
-46,176,0.0166461
-44,176,0.0165047
-42,176,0.0163655
-40,176,0.0162288
-38,176,0.0160948
-36,176,0.0159639
-34,176,0.0158364
-32,176,0.0157126
-30,176,0.0155928
-28,176,0.0154773
-26,176,0.0153663
-24,176,0.0152601
-22,176,0.0151591
-20,176,0.0150634
-18,176,0.0149732
-16,176,0.0148889
-14,176,0.0148106
-12,176,0.0147385
-10,176,0.0146728
-8,176,0.0146137
-6,176,0.0145613
-4,176,0.0145157
-2,176,0.0144771
0,176,0.0144455
2,176,0.0144211
4,176,0.0144039
6,176,0.014394
8,176,0.0143913
10,176,0.0143959
12,176,0.0144078
14,176,0.014427
16,176,0.0144533
18,176,0.0144868
20,176,0.0145273
22,176,0.0145747
24,176,0.014629
26,176,0.01469
28,176,0.0147575
30,176,0.0148314
32,176,0.0149114
34,176,0.0149975
36,176,0.0150893
38,176,0.0151867
40,176,0.0152893
42,176,0.015397
44,176,0.0155096
46,176,0.0156266
48,176,0.0157479
50,176,0.0158731
52,176,0.016002
54,176,0.0161343
56,176,0.0162696
58,176,0.0164076
60,176,0.0165482
62,176,0.0166908
64,176,0.0168353
66,176,0.0169812
68,176,0.0171284
70,176,0.0172765
72,176,0.0174252
74,176,0.0175742
76,176,0.0177232
78,176,0.0178719
80,176,0.0180201
82,176,0.0181675
84,176,0.0183138
86,176,0.0184588
88,176,0.0186023
90,176,0.018744
92,176,0.0188837
94,176,0.0190213
96,176,0.0191565
98,176,0.0192892
100,176,0.0194192
102,176,0.0195464
104,176,0.0196705
106,176,0.0197916
108,176,0.0199095
110,176,0.0200241
112,176,0.0201353
114,176,0.020243
116,176,0.0203473
118,176,0.020448
120,176,0.020545
122,176,0.0206385
124,176,0.0207283
126,176,0.0208145
128,176,0.0208971
130,176,0.020976
132,176,0.0210514
134,176,0.0211231
136,176,0.0211913
138,176,0.021256
140,176,0.0213173
142,176,0.0213752
144,176,0.0214297
